Ad ID,Page Name,Ad Text,Image File,Image URL,Link CTA/Text,Landing Page Link
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
ライブラリ 3249911968532944,Meta広告ライブラリ,広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​,data/2026-09-19/images/ライブラリ 3249911968532944.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/817299592_957499864079158_2791001274494276390_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KGyquqQ571oQ7kNvwGunUKv&_nc_oc=Adp0SEub4J9IPmctH2Xx91lcswfvZugeoFoboVPgYPhIcWFgDSYI0pNz92JKjryu0yA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=FGc1C5CPMJ-HKhOkL5J0QQ&_nc_ss=7b289&oh=00_AQLcymzCsKIpzd86xg8WDTfxPIBwlqPI7oUcVcM4rScHfw&oe=6AB3E40C,,https://metastatus.com/ads-transparency
