Page Name,Ad ID / Details,Image URL,Landing Page Link,Full Text
​,ライブラリID: 1442964710877154,https://scontent-fra5-2.xx.fbcdn.net/v/t39.35426-6/616841923_673223555877773_7002822980180289865_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=rBLduiJ4JD8Q7kNvwEBkJfb&_nc_oc=AdoOukM_7O9YSDCaTI1xbayUe9U6inSkyjvRYG1z8jYpubS-KQqRk_wEu_8TddffTZE&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQL_DQp1DUWx2PUKKv9odrrC_tK2G_EVf74RwSe9qvJ_Fw&oe=6AB0321B,https://www.tiktok.com/,​ / アクティブ / ライブラリID: 1442964710877154 / 掲載開始日: 2026/01/21 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1442964710877154,https://scontent-fra5-2.xx.fbcdn.net/v/t39.35426-6/616841923_673223555877773_7002822980180289865_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=rBLduiJ4JD8Q7kNvwEBkJfb&_nc_oc=AdoOukM_7O9YSDCaTI1xbayUe9U6inSkyjvRYG1z8jYpubS-KQqRk_wEu_8TddffTZE&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQL_DQp1DUWx2PUKKv9odrrC_tK2G_EVf74RwSe9qvJ_Fw&oe=6AB0321B,https://www.tiktok.com/,​ / アクティブ / ライブラリID: 1442964710877154 / 掲載開始日: 2026/01/21 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1442964710877154,なし,なし,​ / アクティブ / ライブラリID: 1442964710877154 / 掲載開始日: 2026/01/21 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1442964710877154,なし,なし,​ / アクティブ / ライブラリID: 1442964710877154 / 掲載開始日: 2026/01/21 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1442964710877154,なし,なし,​ / アクティブ / ライブラリID: 1442964710877154 / 掲載開始日: 2026/01/21 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1366865698168543,https://scontent-fra3-2.xx.fbcdn.net/v/t39.35426-6/594556283_1118718303808839_1533986320115961019_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OISBVV5GDSAQ7kNvwFO0taa&_nc_oc=Adp4ERr4s3wGbvy7YkaEsXPg1rlUa4MWt2OUN5DjxUeCBW6pPWYgcJDWoQIwkYeMMSc&_nc_zt=14&_nc_ht=scontent-fra3-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQLWfAlHMYC4_VWdk1bp9_LwTrZSGEpJ5GNhWm5ZSz0TAw&oe=6AB0307A,https://www.wetracked.io/,​ / 非アクティブ / ライブラリID: 1366865698168543 / 2025/12/04〜2026/02/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1366865698168543,https://scontent-fra3-2.xx.fbcdn.net/v/t39.35426-6/594556283_1118718303808839_1533986320115961019_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OISBVV5GDSAQ7kNvwFO0taa&_nc_oc=Adp4ERr4s3wGbvy7YkaEsXPg1rlUa4MWt2OUN5DjxUeCBW6pPWYgcJDWoQIwkYeMMSc&_nc_zt=14&_nc_ht=scontent-fra3-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQLWfAlHMYC4_VWdk1bp9_LwTrZSGEpJ5GNhWm5ZSz0TAw&oe=6AB0307A,https://www.wetracked.io/,​ / 非アクティブ / ライブラリID: 1366865698168543 / 2025/12/04〜2026/02/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1366865698168543,なし,なし,​ / 非アクティブ / ライブラリID: 1366865698168543 / 2025/12/04〜2026/02/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1366865698168543,なし,なし,​ / 非アクティブ / ライブラリID: 1366865698168543 / 2025/12/04〜2026/02/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1366865698168543,なし,なし,​ / 非アクティブ / ライブラリID: 1366865698168543 / 2025/12/04〜2026/02/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 875890091876921,https://scontent-fra5-2.xx.fbcdn.net/v/t39.35426-6/580139199_1186293976711291_6042568764415995221_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=LZrcnLXc7N8Q7kNvwHJeQa7&_nc_oc=Ado8rUSMMzpUJGmnLnlKQjUnXgwICeXLLglfh6HHaHJ9jJM166-390vI95biHrYpzgc&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQKnFw1an-P5gQ8sSPCDtv6Ile38a8hU_YKB2iFzgNXwAg&oe=6AB039EF,https://respond.io/customers/how-emax-boosts-appointment-bookings?utm_source=facebook&utm_medium=paidsocial&utm_campaign=2025%20Meta%20Retargeting%20Leads%20Multi-Region-Sales&utm_term=Emax,​ / 非アクティブ / ライブラリID: 875890091876921 / 2026/02/22〜2026/04/09 / プラットフォーム / ​ / ​ / ​ / ​ / この広告には複数のバージョンがあります。
​,ライブラリID: 875890091876921,https://scontent-fra5-2.xx.fbcdn.net/v/t39.35426-6/580139199_1186293976711291_6042568764415995221_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=LZrcnLXc7N8Q7kNvwHJeQa7&_nc_oc=Ado8rUSMMzpUJGmnLnlKQjUnXgwICeXLLglfh6HHaHJ9jJM166-390vI95biHrYpzgc&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQKnFw1an-P5gQ8sSPCDtv6Ile38a8hU_YKB2iFzgNXwAg&oe=6AB039EF,https://respond.io/customers/how-emax-boosts-appointment-bookings?utm_source=facebook&utm_medium=paidsocial&utm_campaign=2025%20Meta%20Retargeting%20Leads%20Multi-Region-Sales&utm_term=Emax,​ / 非アクティブ / ライブラリID: 875890091876921 / 2026/02/22〜2026/04/09 / プラットフォーム / ​ / ​ / ​ / ​ / この広告には複数のバージョンがあります。
​,ライブラリID: 875890091876921,なし,なし,​ / 非アクティブ / ライブラリID: 875890091876921 / 2026/02/22〜2026/04/09 / プラットフォーム / ​ / ​ / ​ / ​ / この広告には複数のバージョンがあります。
​,ライブラリID: 875890091876921,なし,なし,​ / 非アクティブ / ライブラリID: 875890091876921 / 2026/02/22〜2026/04/09 / プラットフォーム / ​ / ​ / ​ / ​ / この広告には複数のバージョンがあります。
​,ライブラリID: 875890091876921,なし,なし,​ / 非アクティブ / ライブラリID: 875890091876921 / 2026/02/22〜2026/04/09 / プラットフォーム / ​ / ​ / ​ / ​ / この広告には複数のバージョンがあります。
​,ライブラリID: 1262600758639064,https://scontent-fra5-1.xx.fbcdn.net/v/t39.35426-6/497952547_1147965463858110_5550968504755475314_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XrlZjA4OsD4Q7kNvwGX4rf9&_nc_oc=AdoDteEptDlGZDkNRU9_5Ft24tinlEFoKlxIUXkazduvxOIz-V-acS4JXyjDFWVkImU&_nc_zt=14&_nc_ht=scontent-fra5-1.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQJAZZ35mOrQHSaVU2v32fyQspWi5Qp7jO_1BVcaHmfHvQ&oe=6AB02841,https://www.wetracked.io/,​ / 非アクティブ / ライブラリID: 1262600758639064 / 2025/06/05〜2025/12/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1262600758639064,https://scontent-fra5-1.xx.fbcdn.net/v/t39.35426-6/497952547_1147965463858110_5550968504755475314_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XrlZjA4OsD4Q7kNvwGX4rf9&_nc_oc=AdoDteEptDlGZDkNRU9_5Ft24tinlEFoKlxIUXkazduvxOIz-V-acS4JXyjDFWVkImU&_nc_zt=14&_nc_ht=scontent-fra5-1.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQJAZZ35mOrQHSaVU2v32fyQspWi5Qp7jO_1BVcaHmfHvQ&oe=6AB02841,https://www.wetracked.io/,​ / 非アクティブ / ライブラリID: 1262600758639064 / 2025/06/05〜2025/12/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1262600758639064,なし,なし,​ / 非アクティブ / ライブラリID: 1262600758639064 / 2025/06/05〜2025/12/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1262600758639064,なし,なし,​ / 非アクティブ / ライブラリID: 1262600758639064 / 2025/06/05〜2025/12/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1262600758639064,なし,なし,​ / 非アクティブ / ライブラリID: 1262600758639064 / 2025/06/05〜2025/12/04 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1024374703456375,https://scontent-fra5-2.xx.fbcdn.net/v/t39.35426-6/701663944_1867448793932670_3980669496623454242_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ZWP8PqQNDCoQ7kNvwFG5FVB&_nc_oc=AdolMFnNXmm-OKvxmaZ-VSJ7nzqXRWzS_HFNZTjkLyy681hWL_LKBYzr7T5fYJYUi_I&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQLC2_7T4_TWtjLMBXq-gsedAJ4x_SMA2U8-At_k3qCKew&oe=6AB043FB,http://play.google.com/store/apps/details?id=com.widgetkit.widget.theme.wallpaper.icon.sceen.scape,​ / 非アクティブ / ライブラリID: 1024374703456375 / 2026/05/19〜2026/06/03 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1024374703456375,https://scontent-fra5-2.xx.fbcdn.net/v/t39.35426-6/701663944_1867448793932670_3980669496623454242_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ZWP8PqQNDCoQ7kNvwFG5FVB&_nc_oc=AdolMFnNXmm-OKvxmaZ-VSJ7nzqXRWzS_HFNZTjkLyy681hWL_LKBYzr7T5fYJYUi_I&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQLC2_7T4_TWtjLMBXq-gsedAJ4x_SMA2U8-At_k3qCKew&oe=6AB043FB,http://play.google.com/store/apps/details?id=com.widgetkit.widget.theme.wallpaper.icon.sceen.scape,​ / 非アクティブ / ライブラリID: 1024374703456375 / 2026/05/19〜2026/06/03 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1024374703456375,なし,なし,​ / 非アクティブ / ライブラリID: 1024374703456375 / 2026/05/19〜2026/06/03 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1024374703456375,なし,なし,​ / 非アクティブ / ライブラリID: 1024374703456375 / 2026/05/19〜2026/06/03 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1024374703456375,なし,なし,​ / 非アクティブ / ライブラリID: 1024374703456375 / 2026/05/19〜2026/06/03 / プラットフォーム / ​ / ​ / ​ / ​ / ​
​,ライブラリID: 1344073600001744,https://scontent-fra5-1.xx.fbcdn.net/v/t39.35426-6/483480326_978934647548626_8563626518172892479_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=vb2LJKqkRWkQ7kNvwHju3Y9&_nc_oc=AdoK6aFBQLiFbyP6b6gcp-KdOcaNowCMcZQzCwc31Hm9wO4ogD2GPAzGIxW1zzqBw0M&_nc_zt=14&_nc_ht=scontent-fra5-1.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQJTk512_JeO3D2tuL0yYYslSPXjM9qCzsbzA0cwpFD8pg&oe=6AB04449,https://play.google.com/store/apps/details?id=com.ss.android.ugc.tiktok.lite&gl=jp,​ / アクティブ / ライブラリID: 1344073600001744 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​ / ドロップダウンを開く
​,ライブラリID: 1344073600001744,https://scontent-fra5-1.xx.fbcdn.net/v/t39.35426-6/483480326_978934647548626_8563626518172892479_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=vb2LJKqkRWkQ7kNvwHju3Y9&_nc_oc=AdoK6aFBQLiFbyP6b6gcp-KdOcaNowCMcZQzCwc31Hm9wO4ogD2GPAzGIxW1zzqBw0M&_nc_zt=14&_nc_ht=scontent-fra5-1.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQJTk512_JeO3D2tuL0yYYslSPXjM9qCzsbzA0cwpFD8pg&oe=6AB04449,https://play.google.com/store/apps/details?id=com.ss.android.ugc.tiktok.lite&gl=jp,​ / アクティブ / ライブラリID: 1344073600001744 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​ / ドロップダウンを開く
​,ライブラリID: 1344073600001744,なし,なし,​ / アクティブ / ライブラリID: 1344073600001744 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​ / ドロップダウンを開く
​,ライブラリID: 1344073600001744,なし,なし,​ / アクティブ / ライブラリID: 1344073600001744 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​ / ドロップダウンを開く
​,ライブラリID: 1344073600001744,なし,なし,​ / アクティブ / ライブラリID: 1344073600001744 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​
​,ライブラリID: 1079336093837815,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/355419374_1258098905093918_6053730268409981645_n.jpg?stp=dst-jpg_s206x206_tt6&_nc_cat=105&ccb=7-5&_nc_sid=525117&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=buLQRAIiPYMQ7kNvwGp8Aue&_nc_oc=Adp0QDmsFw8uZ_3nvc9q2yBamtkNuRyOqUduqYv4ZFE1WuIfLQbuwc673YNyR4s4x94&_nc_zt=24&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_ss=79289&oh=00_AQIZ2Xbnz4Ri4aWcRu6FljbJ3xJR9GW-hBvip-zJ1x38Cg&oe=6AB035FF,https://www.instagram.com/_u/dr.yuzawa,​ / アクティブ / ライブラリID: 1079336093837815 / 掲載開始日: 2024/10/20 / プラットフォーム / ​ / 広告2件がこのクリエイティブとテキストを使用 / ドロップダウンを開く / ​ / 概要詳細を見る
​,ライブラリID: 1079336093837815,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/355419374_1258098905093918_6053730268409981645_n.jpg?stp=dst-jpg_s206x206_tt6&_nc_cat=105&ccb=7-5&_nc_sid=525117&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=buLQRAIiPYMQ7kNvwGp8Aue&_nc_oc=Adp0QDmsFw8uZ_3nvc9q2yBamtkNuRyOqUduqYv4ZFE1WuIfLQbuwc673YNyR4s4x94&_nc_zt=24&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_ss=79289&oh=00_AQIZ2Xbnz4Ri4aWcRu6FljbJ3xJR9GW-hBvip-zJ1x38Cg&oe=6AB035FF,https://www.instagram.com/_u/dr.yuzawa,​ / アクティブ / ライブラリID: 1079336093837815 / 掲載開始日: 2024/10/20 / プラットフォーム / ​ / 広告2件がこのクリエイティブとテキストを使用 / ドロップダウンを開く / ​ / 概要詳細を見る
​,ライブラリID: 1079336093837815,なし,なし,​ / アクティブ / ライブラリID: 1079336093837815 / 掲載開始日: 2024/10/20 / プラットフォーム / ​ / 広告2件がこのクリエイティブとテキストを使用 / ドロップダウンを開く / ​
​,ライブラリID: 1079336093837815,なし,なし,​ / アクティブ / ライブラリID: 1079336093837815 / 掲載開始日: 2024/10/20 / プラットフォーム / ​ / 広告2件がこのクリエイティブとテキストを使用 / ドロップダウンを開く / ​
​,ライブラリID: 1079336093837815,なし,なし,​ / アクティブ / ライブラリID: 1079336093837815 / 掲載開始日: 2024/10/20 / プラットフォーム / ​ / 広告2件がこのクリエイティブとテキストを使用
​,ライブラリID: 830331502684738,https://scontent-fra3-1.xx.fbcdn.net/v/t39.35426-6/561831465_1517867955985562_8268559799010840080_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=T0EJ-fTDJrAQ7kNvwHKIIB4&_nc_oc=AdoLWoaL3-GTO03bO2YQjNAqwv7oCEGGGL58dVn1tF8QfSqxxrTc0pURmBqvMQXPl_M&_nc_zt=14&_nc_ht=scontent-fra3-1.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQKwup6A2EyHocjX3a8f8cG6ub3J2_GEryvpMTIA22mijw&oe=6AB02B9A,なし,​ / 非アクティブ / ライブラリID: 830331502684738 / 2025/10/17〜2025/10/22 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 830331502684738,https://scontent-fra3-1.xx.fbcdn.net/v/t39.35426-6/561831465_1517867955985562_8268559799010840080_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=T0EJ-fTDJrAQ7kNvwHKIIB4&_nc_oc=AdoLWoaL3-GTO03bO2YQjNAqwv7oCEGGGL58dVn1tF8QfSqxxrTc0pURmBqvMQXPl_M&_nc_zt=14&_nc_ht=scontent-fra3-1.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQKwup6A2EyHocjX3a8f8cG6ub3J2_GEryvpMTIA22mijw&oe=6AB02B9A,なし,​ / 非アクティブ / ライブラリID: 830331502684738 / 2025/10/17〜2025/10/22 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 830331502684738,なし,なし,​ / 非アクティブ / ライブラリID: 830331502684738 / 2025/10/17〜2025/10/22 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 830331502684738,なし,なし,​ / 非アクティブ / ライブラリID: 830331502684738 / 2025/10/17〜2025/10/22 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 830331502684738,なし,なし,​ / 非アクティブ / ライブラリID: 830331502684738 / 2025/10/17〜2025/10/22 / プラットフォーム / ​ / EUの透明性 / ​
​,ライブラリID: 711772888602862,https://scontent-fra5-2.xx.fbcdn.net/v/t39.35426-6/573397525_1342408417262009_5321185044136399037_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=R3asZWr6DDkQ7kNvwGPkVKk&_nc_oc=AdouTyXu6-wjt_nbaVvxHRq3Gxh7li9Y6xthUuaT5kLFlCozA-p166MikgAsYKHLgyo&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQL4DdgTtpG8VHFwUodhDP3AE2zS4iz6Mhk_-fGPmDtVqw&oe=6AB03DDC,なし,​ / 非アクティブ / ライブラリID: 711772888602862 / 2025/10/30～2025/11/01・合計アクティブ時間22時間 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 711772888602862,https://scontent-fra5-2.xx.fbcdn.net/v/t39.35426-6/573397525_1342408417262009_5321185044136399037_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=R3asZWr6DDkQ7kNvwGPkVKk&_nc_oc=AdouTyXu6-wjt_nbaVvxHRq3Gxh7li9Y6xthUuaT5kLFlCozA-p166MikgAsYKHLgyo&_nc_zt=14&_nc_ht=scontent-fra5-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQL4DdgTtpG8VHFwUodhDP3AE2zS4iz6Mhk_-fGPmDtVqw&oe=6AB03DDC,なし,​ / 非アクティブ / ライブラリID: 711772888602862 / 2025/10/30～2025/11/01・合計アクティブ時間22時間 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 711772888602862,なし,なし,​ / 非アクティブ / ライブラリID: 711772888602862 / 2025/10/30～2025/11/01・合計アクティブ時間22時間 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 711772888602862,なし,なし,​ / 非アクティブ / ライブラリID: 711772888602862 / 2025/10/30～2025/11/01・合計アクティブ時間22時間 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 711772888602862,なし,なし,​ / 非アクティブ / ライブラリID: 711772888602862 / 2025/10/30～2025/11/01・合計アクティブ時間22時間 / プラットフォーム / ​ / EUの透明性 / ​
​,ライブラリID: 721030700332091,https://scontent-fra3-2.xx.fbcdn.net/v/t39.35426-6/482327987_1162760235505063_7975073323731048367_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zusxV3QBI6QQ7kNvwHK4GR7&_nc_oc=AdqOBmDfHjj4JZAtey9s7nJ0UggBDK1QMv1eB6lCkJC74We-FgUPuF0f746k5SYZsvw&_nc_zt=14&_nc_ht=scontent-fra3-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQJJd-o1dT3yudEbX6VGA93GjrBvzKcVW3TRRGoWJe2k8Q&oe=6AB01904,https://play.google.com/store/apps/details?id=com.ss.android.ugc.tiktok.lite&gl=jp,​ / アクティブ / ライブラリID: 721030700332091 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​ / ドロップダウンを開く
​,ライブラリID: 721030700332091,https://scontent-fra3-2.xx.fbcdn.net/v/t39.35426-6/482327987_1162760235505063_7975073323731048367_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zusxV3QBI6QQ7kNvwHK4GR7&_nc_oc=AdqOBmDfHjj4JZAtey9s7nJ0UggBDK1QMv1eB6lCkJC74We-FgUPuF0f746k5SYZsvw&_nc_zt=14&_nc_ht=scontent-fra3-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQJJd-o1dT3yudEbX6VGA93GjrBvzKcVW3TRRGoWJe2k8Q&oe=6AB01904,https://play.google.com/store/apps/details?id=com.ss.android.ugc.tiktok.lite&gl=jp,​ / アクティブ / ライブラリID: 721030700332091 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​ / ドロップダウンを開く
​,ライブラリID: 721030700332091,なし,なし,​ / アクティブ / ライブラリID: 721030700332091 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​ / ドロップダウンを開く
​,ライブラリID: 721030700332091,なし,なし,​ / アクティブ / ライブラリID: 721030700332091 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​ / ドロップダウンを開く
​,ライブラリID: 721030700332091,なし,なし,​ / アクティブ / ライブラリID: 721030700332091 / 掲載開始日: 2025/06/16 / プラットフォーム / ​ / ​ / ​ / ​
​,ライブラリID: 1403239084810690,https://scontent-fra3-2.xx.fbcdn.net/v/t39.35426-6/608117114_1786642565370528_4388405953734164117_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WVYUCbo-IXkQ7kNvwEXjwXQ&_nc_oc=AdqBf9auPXQVKHecDWlk1nNnK1HRF5EKFFPJ0kSLa7oq0JnSwCg8_y-bpIVR7dLsNVI&_nc_zt=14&_nc_ht=scontent-fra3-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQI_Rq5pZvqyDp5rd-aqZNy3DP42t6At_pWbYj-PSVwz-w&oe=6AB01581,なし,​ / 非アクティブ / ライブラリID: 1403239084810690 / 2025/12/31～2026/01/01・合計アクティブ時間2時間 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 1403239084810690,https://scontent-fra3-2.xx.fbcdn.net/v/t39.35426-6/608117114_1786642565370528_4388405953734164117_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WVYUCbo-IXkQ7kNvwEXjwXQ&_nc_oc=AdqBf9auPXQVKHecDWlk1nNnK1HRF5EKFFPJ0kSLa7oq0JnSwCg8_y-bpIVR7dLsNVI&_nc_zt=14&_nc_ht=scontent-fra3-2.xx&_nc_gid=yFyQLQZapYPHGM4kZ9HEnw&_nc_ss=79289&oh=00_AQI_Rq5pZvqyDp5rd-aqZNy3DP42t6At_pWbYj-PSVwz-w&oe=6AB01581,なし,​ / 非アクティブ / ライブラリID: 1403239084810690 / 2025/12/31～2026/01/01・合計アクティブ時間2時間 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 1403239084810690,なし,なし,​ / 非アクティブ / ライブラリID: 1403239084810690 / 2025/12/31～2026/01/01・合計アクティブ時間2時間 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 1403239084810690,なし,なし,​ / 非アクティブ / ライブラリID: 1403239084810690 / 2025/12/31～2026/01/01・合計アクティブ時間2時間 / プラットフォーム / ​ / EUの透明性 / ​ / ドロップダウンを開く / ​
​,ライブラリID: 1403239084810690,なし,なし,​ / 非アクティブ / ライブラリID: 1403239084810690 / 2025/12/31～2026/01/01・合計アクティブ時間2時間 / プラットフォーム / ​ / EUの透明性 / ​
